0.632692544068,0.884560932991,0.557881463998,0.0705578894782,0.780718440988,-0.141568866493,bad
0.628332015008,0.993196887107,-0.0670966567843,0.105401719755,0.772661548456,0.00587524247861,bad
0.545351495725,0.898308040886,0.362243975357,0.100747664571,0.816672042186,0.189192100596,bad
0.600846654794,0.581831264905,0.29889577792,0.106352664981,0.732462590458,0.109393957419,bad
0.675119227549,0.672199356332,0.178308020006,0.0684736624448,0.633817539022,0.0511201049406,bad
0.610262056696,0.805101555701,0.33255796288,0.0674351459302,0.95659817401,0.0711715537809,bad
0.629420709664,0.720536472533,0.197115436204,0.0702364114282,0.752133541004,0.231910705793,bad
0.732413908603,0.692330670046,0.117647812383,0.11660536667,0.84452873754,0.447621492127,bad
0.397879657557,0.418269638791,0.175314435419,0.0800011932771,0.808660493433,0.157563783972,bad
0.484646125558,0.880725597066,0.336447578572,0.0451747371089,0.768595668864,0.12900987453,bad
0.526673738357,1.06221135493,0.18580212613,0.101113716053,0.699273031321,0.155362986288,bad
0.562277659686,0.666561668771,0.4063012399,0.0644019244155,0.768867329026,0.113528653215,bad
0.600936524183,0.628868386902,0.380860322404,0.0839237020698,0.919244699469,0.210688676585,bad
0.610962261405,0.592542706752,0.108094512672,0.0959414355712,0.757547207436,0.0864074595405,bad
0.482084792039,0.78280070295,0.42683259188,0.104411783096,0.787172618094,0.0270353170127,bad
0.446383034565,0.691398134305,0.121770660782,0.0931665537891,0.7998521279,0.395447204147,bad
0.466902726619,0.429036620174,0.245736661947,0.0880474995283,0.779119310419,-0.115289759006,bad
0.483304818552,0.625378233832,0.712612968697,0.107721182161,0.845081914771,-0.0216920635244,bad
0.657311667506,0.703202381549,0.0374074247971,0.0670919836071,0.826591600106,0.204122108573,bad
0.531607708525,0.451141747167,0.0521435719872,0.072953176444,0.718748600223,0.236740956101,bad
0.503225868877,0.763123476782,0.246064152267,0.0779356702907,0.754808320823,0.253686623486,bad
0.485506177881,0.709145666228,0.320376289363,0.0887390850825,0.747973206511,0.221636160424,bad
0.603430131301,0.579794137913,0.286092600493,0.0827367522484,0.771482000886,-0.0787434300296,bad
0.461075564922,0.682203457441,0.250920000999,0.0909388089137,0.847786952471,0.174909244184,bad
0.49189088044,0.760589162447,0.365014290032,0.10456028342,0.739531687221,0.050256377631,bad
0.577261773538,0.648965405545,0.29349357521,0.0830602709527,0.859519902383,0.296001355398,bad
0.623664378631,0.836106297989,0.345335541968,0.057833117003,0.78599566238,0.332060701803,bad
0.616511383633,0.592398241756,0.392758274935,0.0855257063062,0.817324799023,0.250779241827,bad
0.532930506675,0.377872665408,0.422678981548,0.0558481007294,0.803291713358,0.225029865701,bad
0.423730041463,0.651927223574,0.337045194357,0.0692308488567,0.677521974564,0.100070259975,bad
0.43170890013,0.760925884506,0.515746440403,0.106262891127,0.894955201767,0.135581770671,bad
0.444056769709,0.534602136676,0.302612888116,0.07572396933,0.811625288524,0.298823918614,bad
0.4913010685,0.934354136015,0.229508082587,0.088166365972,0.784920927656,-0.103113578971,bad
0.467670873948,0.750187145184,0.477803698404,0.114648302258,0.685376374044,0.163420889644,bad
0.590098809955,0.778697811579,0.507478020233,0.104255348063,0.795262609471,-0.0714762780508,bad
0.458858240357,0.577729408213,0.335849273878,0.106680223862,0.761003535191,-0.0491724979587,bad
0.418828249097,0.886422021912,0.0338015912259,0.0599579375584,0.696054089547,0.168271215172,bad
0.604073470061,0.829353887349,0.284793456188,0.0722061745576,0.646871391984,0.118365150363,bad
0.547957706667,0.826839904043,0.345565153364,0.0743628428049,0.807697817338,0.331138103555,bad
0.606655210517,0.826375646911,0.522592877263,0.0760211577959,0.744923464761,0.154829336153,bad
0.461402085325,0.942227593088,0.475976039122,0.0838051934786,0.784962331537,0.294817552446,bad
0.541685578222,0.589369140906,0.343770710779,0.0889390374138,0.693990021581,0.247354702511,bad
0.55372452051,0.761122796127,0.401594865521,0.0756908715963,0.851623627603,0.176391777412,bad
0.615660442925,0.255717371535,0.380200269684,0.0833110718935,0.759613524033,-0.115661533381,bad
0.519610036961,0.700752006803,0.145644091624,0.100032531089,0.721480861423,0.0724862956474,bad
0.554622903991,0.965107099161,0.550007905779,0.0851105816728,0.915651340185,-0.13097028053,bad
0.466522244458,0.651691273465,0.322231358331,0.105473375053,0.667744499503,0.359098252728,bad
0.481038784831,0.701609267562,0.351869724726,0.0950492417967,0.89820983512,0.0558662273289,bad
0.564034372638,0.691553606676,0.50545320621,0.0824385121946,0.876813412728,0.298620384098,bad
0.54459814281,0.516961377316,0.641560545033,0.0841416883357,0.691236906824,0.247889535455,bad
0.487493785012,0.601358723855,0.268523615581,0.0621501255319,0.849508338971,0.0394376163172,bad
0.457507358184,0.568299656336,0.522819348393,0.0781596217558,0.696965210467,0.458965502921,bad
